"","N1","N2","B1","C1","N3","N4","N5","N6","Target"
"2604",38.1033334090964,31.3369406430358,"False","Level3",2.96651554123523,3,5,15.9122020574793,140.231309232229
"2605",43.7565461028678,46.2361447247739,"True","Level2",5.6839919688029,2,17,24.8410012301961,188.559049321423
"2606",48.1547464234415,39.0066065747628,"True","Level2",0.500007283723619,4,5,21.8247721291705,188.399862838367
"2607",43.9525533546179,86.3577003139146,"True","Level3",2.64328554596266,1,14,12.7030848490873,249.965767573772
"2608",27.9443394290093,92.9260975197892,"True","Level2",14.2492155369046,3,16,34.0882509019758,220.280266381789
"2609",58.9706619688713,30.3453216449606,"False","Level2",2.86292441663409,6,14,21.6787015777168,210.963107917666
"2610",62.7487504127872,86.3935807459955,"False","Level1",21.1353071980591,1,19,13.3909344837597,297.254299071314
"2611",56.5152199133951,78.1523129533067,"False","Level4",0.2925917198756,4,13,36.0191313100105,270.790046701702
"2612",38.6231432957518,93.0807672344762,"False","Level3",6.32622379724848,3,12,8.93481057699782,252.32225111774
"2613",47.9850846605248,24.5750312185888,"False","Level1",4.34961554903335,3,16,5.25486041833328,169.516306487338
"2614",49.9347868477054,57.6959150120979,"False","Level2",3.4711355887325,2,17,47.8989017018631,216.291832360714
"2615",55.9879438956191,27.4544584740445,"True","Level1",17.6760561363865,3,6,15.8598096538222,176.661979545985
"2616",56.6834048871808,82.4094490484374,"False","Level4",0.694301547665188,4,14,53.9133961351461,279.191337791924
"2617",42.658262012215,0.532419057106426,"True","Level3",11.3167714995017,1,16,34.7771322512498,125.589956072699
"2618",50.8199555641356,56.4819162886396,"True","Level4",5.87596167237397,3,3,42.8746357013502,213.676938679269
"2619",54.5728040461524,33.9203431271918,"True","Level4",1.49874677254656,4,19,16.1015613614901,210.487590543539
"2620",64.5582232214677,32.268370707782,"True","Level1",11.5970871072407,4,7,34.4649752634882,211.928290002798
"2621",57.0450653982472,64.4906323864917,"False","Level1",2.8044134819095,3,5,16.3643787512195,242.118226201058
"2622",57.8905668737552,85.1484449313994,"False","Level4",8.41615773349152,2,10,43.1423474166026,287.137555372874
"2623",50.8382662792936,60.9195391393326,"False","Level2",2.46195394696397,4,9,13.5484381344471,226.564805563033
"2624",64.104591452035,85.3172978646722,"True","Level3",9.51672417675375,6,3,26.40421966346,289.540566652729
"2625",54.097627959595,26.459711188103,"False","Level2",5.06165627018714,3,10,8.84378933442324,180.289495581086
"2626",41.3891208982643,51.9501854764981,"False","Level2",0.760203233473693,7,16,30.9763914662135,203.498212013544
"2627",64.0336997012519,45.0536539067076,"False","Level3",5.24430098606024,3,9,12.5588581801746,229.584193279307
"2628",56.9790327253903,1.16448995030962,"False","Level1",1.06191305921421,2,2,17.0198226168792,147.887807963467
"2629",45.5695597887152,55.681214314074,"False","Level2",2.65448377263038,2,6,20.7381268221283,203.84622148529
"2630",45.2050703260076,66.1524324146175,"False","Level1",0.933428836120679,5,5,8.52093966309205,222.738810603678
"2631",52.9657554514076,59.191440441907,"True","Level3",0.111310436351622,4,3,30.7834519799857,229.053156023125
"2632",54.6318479526758,73.6279898783421,"True","Level2",1.19056607009787,1,7,57.488723754296,255.114718870372
"2633",51.9729226563121,57.1339528453077,"False","Level1",3.84336411808546,3,15,21.1485083601523,242.256000891448
"2634",53.1130867344288,6.67502548507569,"True","Level1",3.28466421569559,1,6,51.206758819308,147.776082695615
"2636",60.7154315223489,59.6474577543952,"False","Level3",1.4230132832604,4,13,31.6422109220465,257.295222885288
"2637",51.9063559126502,27.497919197364,"True","Level4",5.77847259562868,0,5,20.335421731133,173.403000498008
"2638",59.4131058076748,7.96451290347658,"False","Level1",6.09142851491771,2,15,30.4730954208332,173.176026985963
"2639",39.6747609647246,42.9602743448547,"True","Level3",2.21558430298631,2,7,38.4085059477598,169.413516100987
"2640",53.9792704994681,55.4322598083655,"False","Level2",10.6503106161229,3,7,49.756328043628,223.236625642288
"2641",68.0930634973311,32.8745988349607,"True","Level1",5.16444882762554,6,10,49.5425554688739,230.171005129685
"2642",47.8195410460763,72.0433702225778,"True","Level1",6.24204960089027,3,13,66.3340978444081,244.990289599093
"2643",41.5236607138092,64.3770608101245,"True","Level1",1.62408158335672,3,11,49.0111753291947,204.306050562366
"2644",43.4791111140694,33.2818361091672,"True","Level3",0.00305911140337115,3,1,10.798114928932,168.932175298583
"2645",39.1036696265761,75.487252890856,"False","Level1",10.026333451177,3,11,54.3693593396764,222.145232835983
"2646",42.152380918723,64.8695042533035,"True","Level1",8.64179379206319,2,1,35.9413834040651,197.71458359249
"2647",46.2949190140997,63.7445378717902,"False","Level2",0.657335555276071,1,3,30.474335558246,214.54056257355
"2648",35.9443298082136,55.3427700787068,"False","Level1",2.34286434600649,1,8,13.6975026029815,184.304100681431
"2649",50.156183339496,1.13896680885528,"True","Level3",5.41378291273565,2,13,11.9798282743478,134.236087975421
"2650",59.0227717378665,69.6507183476889,"True","Level2",5.27935702591694,1,7,35.6639799956667,256.901536148862
"2651",40.9224381985308,37.6041791109156,"False","Level4",9.84309192038612,4,3,58.4653743297234,157.213696313754
"2652",65.1928392364177,94.2609710158656,"True","Level2",0.755673771072025,5,2,45.8312557998005,298.449005038677
"2653",55.1079208852759,81.7984771077205,"False","Level1",2.81006609049923,5,18,41.8731384306702,284.059308559325
"2654",60.3058058562406,58.7694469531312,"True","Level4",0.511406406440155,2,5,15.9713823565826,238.74832360575
"2655",43.4216544614786,25.2181981819269,"False","Level2",2.46816507350901,4,18,44.0165882709675,173.421732348615
"2656",58.5452522706662,20.3717393277667,"True","Level1",0.0761136278741517,2,16,44.2434353180908,203.750146782529
"2657",39.0806609960469,34.0384837677549,"True","Level2",11.4273158224259,4,7,34.7023023039345,157.570288303702
"2658",58.9024750083651,47.6567943580019,"False","Level3",3.74376455683817,4,1,14.2822859087207,217.334192589272
"2659",51.7183933979353,29.6065510038947,"False","Level1",9.47901295855907,7,9,7.10554135383078,178.740467478329
"2660",55.5325121998478,51.4929495392483,"False","Level3",0.308870134727855,2,15,18.3212424398301,224.942200371611
"2661",38.2440539437515,16.5370425513186,"True","Level1",1.29034522877694,2,1,14.1332047708337,124.984407169826
"2663",55.9722821825338,10.7924554964994,"True","Level4",2.44443599127948,4,9,14.0758167171121,159.718162504741
"2664",40.516519957758,93.1944139654372,"True","Level3",8.11936733745709,5,15,6.33177401155951,253.56873815177
"2665",54.6320629209912,91.3578011402695,"False","Level2",2.4433467649577,1,10,12.2841297577031,278.633537223506
"2666",36.3286219353975,52.5360481819498,"False","Level1",1.14488723750272,0,3,40.5663402209132,167.500993234444
"2667",58.4817421266667,72.4910271836084,"True","Level2",0.335991664988619,4,5,23.6042301391562,262.907579099788
"2668",37.6747668523149,43.6048297972588,"True","Level3",0.414146570196149,3,2,38.1541492479095,167.570196723802
"2669",55.5229993767952,63.0034577542438,"True","Level1",7.13656533245265,1,6,51.4951928697644,238.000922645735
"2670",56.25630933646,34.0575937421119,"False","Level3",2.94216128558937,6,16,36.5667368573999,212.520652735746
"2671",43.0322818157043,30.1159019785445,"False","Level4",6.47644210183666,1,12,21.5278965915965,168.207958593925
"2672",55.8202656708473,57.8229786169514,"True","Level4",5.73303601344214,0,17,31.468189647822,242.736807402288
"2673",52.6044226333356,49.812967418398,"False","Level4",0.72722445402484,1,12,2.2768356381146,217.915400738084
"2674",44.6115814380726,57.9536369149981,"True","Level3",0.770933018484123,1,17,38.6332876570753,214.892312253747
"2675",39.9144531592379,28.6660581287023,"True","Level3",7.03947012545485,6,7,27.8904097311984,151.315383958628
"2676",30.3737430832742,36.6957831816995,"False","Level4",6.3875279260743,3,16,29.2680959782999,141.062793928964
"2677",53.4965004729969,8.38979606289093,"False","Level3",2.37432325947257,2,18,16.7794875482276,168.770545528675
"2678",34.3519722863794,5.22763722722057,"False","Level2",0.402918196139383,7,8,26.2866733255673,104.357223085985
"2679",50.9534419944131,25.3457129673016,"False","Level3",0.0608589920076328,4,18,33.05294050108,184.763586319999
"2680",47.3655178391775,7.42468593305458,"True","Level2",1.69948913253365,2,2,26.8718144196333,127.31498563335
"2681",56.791427754382,10.3774708634741,"False","Level4",0.0463253101329588,2,9,31.8858329161568,174.134435886826
"2682",46.9795450051014,81.2928405393937,"False","Level3",1.30729540851931,3,16,27.6688018524331,254.754473033587
"2683",46.7055221365291,3.88736970166893,"False","Level4",2.71933376486101,1,17,68.1301252028241,139.923300144322
"2685",53.3505802908412,27.25577488154,"True","Level3",0.550624558231197,2,1,34.7064301531536,181.315376711628
"2687",54.6926758980853,48.49922845775,"False","Level4",4.4030500034137,3,15,17.2445947284145,230.002330735026
"2689",57.5678867998698,51.7638935689435,"True","Level4",2.12191079117836,8,3,38.2287666168949,229.179326220317
"2690",56.124687940136,38.1958019045269,"True","Level1",5.65275889423403,2,16,10.5546792031656,208.734746936012
"2691",39.833168714235,56.430106466983,"False","Level1",1.14512704425132,2,15,38.3929419834808,203.364094847766
"2692",47.559195263258,11.4532868326348,"True","Level4",4.81612975189696,2,2,9.8277834200227,126.839566706924
"2693",49.6069271237237,99.6990502812551,"True","Level3",0.693930041326465,1,10,67.640130947755,286.687175642066
"2694",48.6550321559827,42.5555877696718,"True","Level3",0.0104140335653661,3,4,15.6381351925257,191.486720687252
"2695",53.3385996656853,34.8230639707369,"True","Level4",13.4069294783386,1,19,16.1736942851687,200.35931225076
"2696",64.3136678183118,71.0209848316265,"False","Level2",4.04721834035475,4,17,21.1386069313507,286.416272769463
"2697",60.8176672767283,36.3899406495333,"True","Level1",13.0824166470297,4,10,51.7143467464054,214.338428394032
"2699",56.2206999030605,45.4270724360425,"False","Level2",1.98589319829877,2,1,25.2849921854043,213.086006927993
"2700",63.2893331953541,71.9558413265435,"False","Level4",2.55958944846505,1,11,11.8123524219121,280.171004799782
"2701",53.868085206892,10.7453216441887,"False","Level3",6.12157461289484,2,16,23.5037892661591,171.538397179256
"2702",60.9098042518597,84.6119185555112,"True","Level3",4.17134953505064,2,7,54.0052757215735,291.038783274868
"2703",70.1227044570076,73.571798677811,"False","Level1",12.9750524595398,5,3,16.6658665383342,276.624871836929
"2704",60.2370954610698,21.1716778461966,"True","Level2",0.12885058275035,3,14,23.9162581977895,203.132338345051
"2705",52.4930859564173,14.5286009745787,"False","Level3",6.15836361201368,2,4,16.4597323807173,148.070505007852
"2706",60.4508847408475,31.6292348725624,"True","Level1",2.00483387423384,6,9,29.5047021476864,216.565535247852
"2707",51.4488783309689,97.6070586031904,"False","Level3",0.993679602846665,4,15,6.87589065860606,289.972217614862
"2708",50.2390304328496,25.6831574567059,"False","Level3",3.5707880344641,4,12,60.947010073299,175.765564867776
"2709",46.4858576428627,45.6127208946633,"True","Level3",3.51663190822749,2,16,52.7086075476825,203.108190383313
"2710",65.6341335883211,3.00202257173363,"False","Level1",0.736766837285547,1,19,23.4976336846418,194.99134826543
"2711",41.81571334058,39.7227529566233,"False","Level2",1.12758217271133,2,14,4.95941941160546,182.877860513345
"2712",65.3236772467812,57.1320015433103,"False","Level4",2.62263416480305,5,4,22.2470164696518,258.037265703115
"2713",54.9986412374037,95.3124612507965,"False","Level2",2.62810106655185,3,6,8.56211756817097,287.125216973164
"2714",36.0069382519806,51.6736044940064,"False","Level3",1.91038970903763,4,11,17.3305108347965,182.419932957114
"2715",53.6764929299142,81.9107326177688,"True","Level2",0.804044030668972,1,4,6.90371476123519,252.880015567175
"2716",28.9997349234838,54.71276425689,"True","Level3",0.0219163580767826,4,8,14.7567467222859,171.281401489612
"2717",56.2550801683104,4.07850134355181,"False","Level1",17.5721208487117,5,9,15.8737860828098,144.541900617662
"2718",58.8523148298899,31.5008275189774,"False","Level1",14.3675050368193,3,2,8.54867091689683,184.635838232685
"2719",44.0764404434795,57.5549507831103,"True","Level1",3.30485591602183,1,3,10.9162833202158,207.663683298945
"2720",51.2354769595558,95.0593965931124,"True","Level3",26.5436098105748,3,6,21.873408639369,244.598743619336
"2721",69.5415743375029,85.9130359751233,"False","Level2",5.59899062174875,2,2,36.4801597353456,302.120743977365
"2723",39.410924129434,22.0109830019164,"False","Level4",0.626218859157021,3,8,40.7872957439865,143.840319015335
"2724",64.816634024626,20.1172967113901,"False","Level1",12.3912946070723,2,3,58.0612210505464,183.408888499811
"2725",69.625871905308,92.2498896302503,"False","Level4",4.97196685094223,3,17,20.8920324238521,315.690490336058
"2726",50.0369567184785,85.2666153101721,"False","Level3",9.26339877344646,1,11,59.7584066250104,264.727245022971
"2727",60.1146303540836,77.4883432252949,"True","Level2",11.4271479505171,1,3,42.678457205703,255.028512316516
"2728",63.4147591553088,39.2735114224228,"True","Level4",2.97051093098978,4,12,15.6536976074535,236.214448390058
"2729",42.5751576746162,50.4380704298767,"True","Level4",0.248714335011094,5,14,25.2216595363719,196.322697806282
"2730",45.1469416463213,46.4331744795153,"False","Level2",1.04300127849091,1,1,9.45572369018898,181.061313510587
"2731",62.3087451315473,25.3398107559373,"True","Level4",0.344456958015519,3,12,10.0729161252608,197.988048081269
"2732",66.8501427870851,50.5028046148767,"False","Level2",1.04583247091815,3,18,25.2023553275055,267.266102223048
"2733",55.6288086017436,3.04965478527545,"False","Level3",2.64268207725819,2,4,24.4595226364952,144.46268744432
"2734",41.2018564649795,13.1810373497459,"True","Level3",0.628931945242472,2,3,33.305224774321,125.040254332551
"2735",69.8706111169944,88.6589596168946,"False","Level3",0.912007286761656,4,17,2.04743432473282,328.860229592786
"2736",44.6902910218804,75.1679767031423,"False","Level1",2.95134475477773,4,13,12.5859950927789,231.476547301224
"2737",46.6486221882855,42.2868409059087,"False","Level3",2.07887246626086,1,17,35.5109370080599,202.744229837311
"2739",65.5416042071477,36.9998885959978,"False","Level1",2.80333694626338,3,19,3.57521556199438,252.88715803415
"2740",58.5397597655222,74.0779867160672,"True","Level1",5.1708411002973,0,5,60.356442375789,256.931720865277
"2741",54.1486550036191,78.418717923208,"False","Level1",13.8381690008991,1,8,51.0755529859113,250.081316300454
"2742",54.6328853011811,76.3285190203159,"True","Level3",0.570685355101291,7,2,22.0123210250131,249.735525052326
"2743",50.4351466864347,72.261172483445,"False","Level1",0.522693985189737,3,9,17.173748029146,238.293421419685
"2745",24.704399223057,33.7969979240479,"True","Level3",3.53011565131723,7,16,40.728676020185,137.6381224477
"2746",47.033925409302,46.9845434983675,"False","Level1",7.27083266630597,4,12,39.6349257903604,195.817963633621
"2747",52.4132193491678,33.0792991427656,"False","Level1",1.2130458125299,1,5,42.8331088442239,186.78818084135
"2748",38.4898591638049,75.4940200158329,"False","Level4",8.82644189779497,3,6,31.3901684766347,217.313853785882
"2749",53.8632331781156,32.9353524249955,"False","Level1",12.8750293480092,2,17,21.3399448056016,196.608415978981
"2750",47.9552877901388,13.8232086785337,"True","Level3",5.04591066019366,3,15,23.7190587198032,158.510384920406
"2751",67.5547569831549,39.9040452048304,"False","Level4",0.559570951138397,11,10,16.3968379661615,246.231636367714
"2752",65.7301972521486,97.991443278238,"True","Level4",11.2830331591463,4,3,26.542389569589,304.623657344074
"2753",45.3419443088184,22.5881412933576,"False","Level3",7.86282397927959,1,7,23.7306044460493,151.774077024445
"2754",48.491622884333,61.2158658943229,"True","Level1",6.94905822788487,2,2,4.40542431945681,220.217355895075
"2755",49.2605243439161,43.2973049839706,"True","Level1",0.187098262496655,3,13,14.1704235175609,202.445487854436
"2756",45.4834052384038,7.10245676493266,"True","Level2",8.02131973396757,2,14,40.555115537948,140.082471903085
"2757",51.9502498402813,48.7876605998059,"False","Level1",0.742215887650228,2,4,29.7415020418934,209.17017904888
"2758",42.4171793111241,70.2164328648312,"False","Level2",1.25762624234674,2,8,11.7929637228,218.012553924257
"2759",38.6938466506247,51.3219975827819,"True","Level4",4.30350954653165,2,5,19.6558663332009,181.751207094102
"2760",56.2271122390027,87.2106063746581,"True","Level4",1.53929310407346,2,12,46.9457433231418,289.447227200368
"2761",56.2952958422181,28.8937016657583,"True","Level4",5.4139142837576,7,12,8.07984396506272,200.549630687657
"2762",41.9568424034001,8.62491713039649,"True","Level2",4.68336584430075,3,11,46.3123521963947,137.525867166036
"2763",58.953554307626,93.6565611658006,"True","Level3",0.572284356221765,0,2,24.9623447387186,298.988635975675
"2764",43.6842227083467,37.8196349528219,"False","Level3",5.33578002520176,5,5,11.509084082343,170.44122063465
"2765",52.5316523803798,57.6405551453633,"True","Level4",12.8821441142328,2,13,17.0463536282172,223.55368570863
"2766",58.2034401261246,79.2003126130196,"False","Level2",0.878377882747489,4,18,43.8049521143445,280.06948635994
"2767",49.6638743529629,32.4313663875581,"False","Level2",4.54486313500147,2,17,72.6411416347743,198.236861148363
"2768",54.5474091214113,71.6164538177611,"False","Level4",2.0917288333251,3,6,17.6124183386268,250.45465543195
"2769",44.8357035611243,13.5418849817828,"True","Level1",3.07733635763046,3,19,51.0652777876203,151.196040712612
"2770",48.035334165719,29.1293747205505,"True","Level4",1.69137054865262,8,17,53.8635961852323,182.162194070198
"2771",47.9414056911966,14.471063613652,"True","Level2",2.18579009548949,5,17,31.1157750558415,158.008764935274
"2773",48.2322583688422,22.2649235226785,"False","Level3",19.9639255449382,3,15,13.694106991689,161.998282596328
"2774",34.5138170113625,71.740355540521,"False","Level1",4.90147927077428,2,4,22.6788027791169,188.333945920187
"2775",45.088462528579,94.3298397245653,"False","Level3",3.47279679100678,4,4,16.3310042124932,250.999901908841
"2776",47.1512450663033,52.7772209068877,"True","Level2",2.42023163607308,4,5,32.8829288784279,203.717084572311
"2777",47.4382024750462,54.0029192260688,"True","Level4",3.87585029131061,3,15,23.5517612587991,210.91689695881
"2778",47.5850255412922,46.1033568097812,"True","Level4",2.39103390614974,3,2,37.132442817258,188.844481801622
"2779",49.3823580013987,32.5890143393643,"True","Level4",2.23071624842307,0,11,38.9144646389097,191.519953100431
"2781",58.7451707413252,60.2807532266759,"True","Level4",1.61470226357591,1,11,20.9907778015462,241.135396967204
"2782",43.5023477315173,98.5991572170659,"False","Level2",0.992558970967629,1,3,39.6591292361202,254.904971222209
"2783",37.9679914461086,93.7764559318224,"False","Level2",4.06648142027075,3,11,45.1209773416213,248.259954285379
"2784",39.579555877569,86.2152958293122,"True","Level4",9.25008275668937,2,2,82.5762608432601,229.920600668153
"2785",45.1279707880507,88.9130535704858,"False","Level1",0.829258725378006,3,15,60.7490740864433,260.916777198877
"2786",46.4807868218349,46.7849183292043,"False","Level4",0.166410479636041,3,8,42.2017058377032,199.188845958313
"2787",42.3000393380254,65.7444327177465,"False","Level3",1.41720037996551,1,2,53.444760149602,203.858398684365
"2788",37.0388333575011,89.5066722936214,"False","Level3",19.4907591462709,3,18,75.4055391318443,243.124802840625
"2789",45.4387917252581,39.2950764991353,"True","Level3",8.82338974448857,3,8,57.2047353297473,179.692957362405
"2790",51.8142662011397,96.1762478345469,"False","Level3",4.53004452649987,4,12,20.5856135985254,285.609690914306
"2791",55.9502946583556,41.5786062069183,"True","Level4",13.2429370516192,1,6,28.8381015440578,191.875963132313
"2793",45.8700217785657,70.9804713272372,"False","Level1",20.4559285558003,2,12,11.7498434932378,207.55488836148
"2794",40.7330169115269,95.0592013075938,"True","Level4",1.75703028125647,2,12,8.77188282533,259.776955898584
"2795",49.6856082962522,24.4616274052266,"False","Level3",1.37419614320787,2,13,33.9187627287881,179.737280364232
"2796",41.5157136580919,74.6130978238642,"True","Level4",5.08122114180868,3,9,29.5082994275375,227.526234411551
"2797",55.731278132412,52.0815586144082,"True","Level4",2.37531376891479,0,15,8.08277616193854,230.480321178434
"2798",32.1413350806589,26.8557140620641,"False","Level4",4.92238672241499,6,11,12.5987645830894,139.299375185032
"2799",46.4037032754754,77.6606839796391,"False","Level2",1.81918492476396,2,9,9.12666192747407,250.76273493317
"2800",53.0110733919174,55.2222280173847,"True","Level3",4.81060352966242,5,8,47.7216676836179,220.28571998461
"2801",51.838345163225,66.0973820649676,"False","Level2",1.61306739595534,0,18,35.8060152834671,254.959041526441
"2802",76.930336639805,32.2901068577901,"True","Level1",0.261585242903829,2,11,35.0265906564613,255.451027435925
"2803",53.4980002456791,48.1273951827605,"False","Level1",12.1598199913117,5,5,39.5992475747621,202.074424424382
"2804",39.9594540315799,61.7354250988067,"True","Level2",10.7366837308383,4,4,25.7749871496799,196.868406740724
"2805",49.0453575291093,40.4910814269844,"True","Level3",17.6676159532176,2,5,10.9516605851119,170.183339495517
"2806",32.2375366653355,19.8372539847701,"True","Level4",6.30319510048329,2,7,45.6137218333348,107.28245733262
"2808",41.6694394299924,51.1467540042617,"True","Level1",4.09358682590227,1,18,64.0515032452509,198.576185819149
"2809",59.1539027556016,73.39203702877,"False","Level1",0.673045101583774,3,1,36.7851670035007,251.917858153814
"2810",44.5045972540447,41.1047193556058,"True","Level3",1.04888708052048,6,16,11.799547655185,196.732783514942
"2811",48.8323408420475,35.5131764025716,"False","Level2",1.70871835194052,2,9,51.981934918278,181.881078843827
"2812",43.644421585956,40.7164298467125,"False","Level2",11.0434870119394,3,12,26.13568934362,170.704161482513
"2813",67.3885135185333,40.919664378565,"True","Level3",0.949568670484966,1,19,27.2258433890208,255.639483983516
"2814",46.7875723388209,54.4180115941954,"True","Level1",12.8115206375589,0,11,35.8805650978447,199.399683524128
"2815",68.325570434792,54.3469869981363,"False","Level3",3.69894845997675,2,6,17.3819513464465,262.863091304669
"2816",58.1415176211827,49.7153815882872,"True","Level3",6.28633409889959,3,4,3.9833608796616,223.494000646048
"2817",54.8206672733539,13.4785784917438,"True","Level2",0.58404279064756,6,16,33.5735732190151,178.012541566864
"2818",53.6873314731752,49.6075478500531,"False","Level3",1.56693857321914,1,3,23.2699787447437,216.965970344957
"2819",53.9379729821625,16.9103900420651,"False","Level3",15.9125517110809,2,8,11.869269264042,160.182325538119
"2820",30.7232742065439,12.6135786295765,"False","Level1",1.54725279303667,4,16,29.0230174248936,115.592118131265
"2821",47.2111660584924,93.2645717341168,"False","Level4",1.75859138830377,3,2,57.9914553383008,262.976468961159
"2822",58.4515797118432,60.4950013147704,"False","Level1",1.10072391584293,6,13,29.0596269628002,257.312162267456
"2823",49.5110281652589,65.9490058124584,"False","Level2",0.690989406297696,2,19,32.8201032749462,240.476330669715
"2824",35.9481015319642,40.1793670333364,"True","Level4",1.32802221034042,4,16,27.1580325237778,182.067829354502
"2826",67.0410551625549,63.7930489579665,"False","Level3",3.0382222621607,2,8,52.9293307297499,271.899855308963
"2827",62.4689171553472,76.9169869523587,"True","Level3",4.03444512301079,3,2,21.0818012449735,263.434625514543
"2828",49.3799599063397,36.8562469027714,"True","Level4",0.652621471064889,1,1,25.9245317623403,180.554850823888
"2829",59.5144927705809,96.0011880819126,"True","Level4",8.10038269140288,6,17,15.9592454030569,310.566760402792
"2830",46.3349297963195,82.0461290158315,"True","Level3",7.66457698023152,4,18,10.1932229971983,250.625848961007
"2831",32.9612841317328,85.3948463014544,"True","Level2",0.109131915373607,2,7,13.4376386946681,214.610360223933
"2832",40.7553401187045,17.2194267425754,"True","Level1",2.41860720439556,4,9,34.0035196517805,134.086128795612
"2833",65.628887685082,27.096320787122,"False","Level3",0.356248162275606,4,3,14.6886584637345,208.556223917929
"2834",47.260069181707,28.5626599683577,"True","Level1",7.85362941759158,2,11,29.0335625187556,169.977755264903
"2835",47.5661602062498,27.0909223246871,"True","Level1",6.68313592011192,5,16,11.5290998652732,174.790362508551
"2836",47.0016180372512,85.5408162104288,"True","Level1",11.6133316044298,2,9,35.4089423033587,249.838369418733
"2837",69.0413658957301,3.18847952085921,"True","Level1",1.34858185867117,2,12,25.1353810501787,195.083644534509
"2838",66.2595891536206,7.60999889807743,"False","Level2",3.04675041451718,3,14,18.4869733588111,195.641011106213
"2839",72.1878023344813,27.3914870629904,"True","Level2",1.01969495753301,4,4,18.3632485367526,229.36148765872
"2840",48.4095478959995,19.9872974649444,"True","Level2",2.31998798390146,2,4,18.4915149259722,156.377260168132
"2841",52.956244887471,23.1859613882848,"False","Level3",3.69326785256409,3,11,35.0181111399498,180.3608931398
"2842",34.8335745057921,79.79431892533,"False","Level3",0.274027748541908,5,2,25.7722312058296,210.722374511783
"2843",64.7693442611827,56.3126593892047,"False","Level3",6.27405751340163,4,18,22.8697393409784,261.67394333641
"2844",38.3222044873206,0.577066129296799,"True","Level2",3.9185701031232,2,3,60.3228799431245,97.6704225435085
"2845",52.1677556376263,42.9322765704195,"False","Level1",8.82926042879995,4,2,15.9437155892116,195.420159962868
"2846",39.0269747236716,40.7884926850359,"False","Level2",1.58576383438755,2,1,12.2414282693387,162.918986408462
"2847",44.111331732613,11.3945269444544,"False","Level3",11.6818007772761,3,5,23.7252751015247,128.064027744192
"2848",41.627375689503,67.6141788601457,"True","Level4",33.2049000574777,2,7,12.8117734380266,185.949785624132
"2849",43.9212473932418,70.2097188379491,"True","Level3",12.5849867646764,2,4,30.2248659299947,209.767398387377
"2850",44.6087729685102,72.0893219052098,"False","Level1",7.52296835636107,4,3,18.2011745634524,218.17432047298
"2851",44.5173120507492,72.8470945558592,"True","Level2",8.36638480126839,0,6,51.4802941675295,218.035506299542
"2852",58.3333391178031,0.00528269322968011,"True","Level4",4.26357871624428,1,12,29.05950201718,161.800144853029
"2853",38.9513720693748,95.3920803846722,"True","Level4",1.05455501786169,6,16,20.2763205377902,252.619941009111
"2854",52.2054142701387,81.4208767054663,"True","Level1",5.65114461951393,3,8,40.5154705878986,269.333973908215
"2855",62.1795915230556,90.3981696589285,"True","Level2",6.23706406671665,4,11,3.60695940229948,311.626001800699
"2856",44.868036354866,1.56432953074341,"False","Level4",21.1285823899765,6,13,17.1202792370011,116.463755649785
"2857",42.820811092524,93.3858795785739,"False","Level3",3.89680873459737,4,14,37.3109359818017,264.839407172877
"2858",47.6947537481975,80.9788528688105,"False","Level1",1.58293934291321,3,18,18.0758874476186,266.784626082799
"2859",61.7972520836071,83.7219142958699,"False","Level4",5.75488639199338,2,8,28.3885199625321,282.282406662618
"2860",51.9410763095336,9.32873847219685,"True","Level1",19.4064554447748,6,1,23.3018169579797,135.358647350505
"2861",44.687857053924,73.8778028918598,"False","Level2",0.975295124652097,8,4,55.7713819278737,237.151407466601
"2862",54.8387665118804,95.9916689642091,"False","Level2",1.97261039924245,5,17,29.0085857259158,293.392742823514
"2863",38.9770785016358,67.8547341418161,"True","Level2",3.90313101191204,2,6,7.4240795240699,197.098934568407
"2864",56.8135951044295,57.0561404624606,"True","Level3",0.932941039383234,1,5,22.9692925450669,237.122835131511
"2865",54.0860730770177,94.5629677748997,"True","Level4",0.112356185902892,6,14,10.04984136274,295.419342912557
"2866",46.9219152886112,44.2937121734436,"True","Level2",2.05477416386122,3,19,27.7688453712178,204.468429449911
"2867",41.6141420155277,59.9293566310479,"False","Level3",10.026154786851,1,14,27.4286353996543,201.572616341664
"2868",41.1331907771654,47.6338293494366,"True","Level2",0.222207264130225,2,2,26.8381802759055,171.871096918664
"2869",55.3481733634591,93.2846221360299,"True","Level2",2.80120918571472,1,9,50.7334360728095,285.305408636584
"2870",62.2898050248906,7.60847267655073,"True","Level4",7.1816427252534,5,7,9.95638272563845,165.69013358969
"2872",54.5838670355148,68.6952441385438,"True","Level2",21.1595572340307,2,11,15.9037859279492,237.441204117948
"2873",29.1297298139793,79.1906538422237,"True","Level3",2.74064218493755,4,8,27.1400103193358,201.550555336812
"2874",44.153822693428,58.3018647444136,"False","Level3",15.0172392489529,5,10,26.6694182170172,203.656777360093
"2875",49.689410671291,90.8917744121454,"False","Level2",0.180307205624284,3,18,22.3993651669345,297.468007290099
"2876",40.9031658301817,94.1991446883872,"False","Level2",6.85047024833941,2,17,18.8753611527615,254.213798035883
"2877",40.634936252104,6.43192231935835,"True","Level1",5.14654181268893,6,17,31.3416230283492,121.306885900638
"2878",43.3222044353111,40.2370539541374,"True","Level4",1.43522376182457,0,1,26.2943110770618,168.559480081623
